IDREGION,FYEAR,DEKAD,FAPAR
FRK12,2012,36,54.66468150707661
FRK12,2013,1,53.22328449261678
FRK12,2013,2,51.62962913997451
FRK12,2013,3,50.14179945348479
FRK12,2013,4,48.90967003208782
FRK12,2013,5,48.458097799855445
FRK12,2013,6,49.336976137940766
FRK12,2013,7,50.21679055529993
FRK12,2013,8,52.29779294299872
FRK12,2013,9,56.10583592328791
FRK12,2013,10,61.55369971599148
FRK12,2013,11,67.32224268671375
FRK12,2013,12,72.41217707554853
FRK12,2013,13,76.67726479069314
FRK12,2013,14,79.54101975306564
FRK12,2013,15,81.13475033326613
FRK12,2013,16,81.75125365173987
FRK12,2013,17,81.59594730700276
FRK12,2013,18,80.72708954483598
FRK12,2013,19,79.39960318015956
FRK12,2013,20,78.17201006941121
FRK12,2013,21,77.41563475567935
FRK12,2013,22,77.46428747862437
FRK12,2013,23,78.04204909672337
FRK12,2013,24,78.57845594326878
FRK12,2013,25,79.00813172054453
FRK12,2013,26,79.59358214316956
FRK12,2013,27,80.21543296701945
FRK12,2013,28,80.77876628623247
FRK12,2013,29,80.65966659311577
FRK12,2013,30,79.30951508281791
FRK12,2013,31,76.00938910474959
FRK12,2013,32,71.66266423490111
FRK12,2013,33,66.87328650216233
FRK12,2013,34,62.342169700289766
FRK12,2013,35,58.462088608093566
FRK12,2013,36,55.75486665038696
FRK12,2014,1,54.73763077691581
FRK12,2014,2,54.41109664498948
FRK12,2014,3,54.56188227726837
FRK12,2014,4,55.15072694154299
FRK12,2014,5,56.1777143761006
FRK12,2014,6,57.68116962602088
FRK12,2014,7,59.329191928529056
FRK12,2014,8,62.06996989575176
FRK12,2014,9,65.76289998855583
FRK12,2014,10,70.68669658667955
FRK12,2014,11,75.17823831793376
FRK12,2014,12,78.42760339266144
FRK12,2014,13,80.55465534821518
FRK12,2014,14,81.61288556320501
FRK12,2014,15,81.62043803354666
FRK12,2014,16,80.57463726362508
FRK12,2014,17,79.03238745628435
FRK12,2014,18,77.63359335118457
FRK12,2014,19,77.17847837868655
FRK12,2014,20,77.79821673111805
FRK12,2014,21,79.11722248498788
FRK12,2014,22,80.82691352428384
FRK12,2014,23,82.24240408483496
FRK12,2014,24,83.21056522381718
FRK12,2014,25,83.7475415216904
FRK12,2014,26,83.68568560031338
FRK12,2014,27,83.15134929661255
FRK12,2014,28,82.44188718510132
FRK12,2014,29,81.09483074384747
FRK12,2014,30,78.78324926051144
FRK12,2014,31,74.86492277963515
FRK12,2014,32,70.60762289199614
FRK12,2014,33,66.63483055293894
FRK12,2014,34,63.39650788262297
FRK12,2014,35,61.021353851572655
FRK12,2014,36,59.24915229411994
FRK12,2015,1,57.35247906240917
FRK12,2015,2,55.342415042868126
FRK12,2015,3,53.26977752383596
FRK12,2015,4,51.41136667826875
FRK12,2015,5,50.51718107364193
FRK12,2015,6,50.97969756087856
FRK12,2015,7,52.0612784455527
FRK12,2015,8,54.6776888942661
FRK12,2015,9,59.067142932664105
FRK12,2015,10,65.14906936978839
FRK12,2015,11,71.00966422819572
FRK12,2015,12,76.3568766239911
FRK12,2015,13,80.28256725492523
FRK12,2015,14,82.47327725417684
FRK12,2015,15,82.67123194592871
FRK12,2015,16,80.73391435048946
FRK12,2015,17,77.62374850604972
FRK12,2015,18,73.69836625456347
FRK12,2015,19,69.65650690296164
FRK12,2015,20,66.66387621837791
FRK12,2015,21,65.76833800245643
FRK12,2015,22,67.47754392804923
FRK12,2015,23,71.01528525624872
FRK12,2015,24,75.45480389763011
FRK12,2015,25,79.85313983085067
FRK12,2015,26,82.5426249072736
FRK12,2015,27,83.78077800401145
FRK12,2015,28,83.51551618889003
FRK12,2015,29,81.77556549881754
FRK12,2015,30,78.81642495308274
FRK12,2015,31,74.93896415520653
FRK12,2015,32,71.37648148039187
FRK12,2015,33,67.91198413833267
FRK12,2015,34,64.67400353631054
FRK12,2015,35,61.69226966619513
FRK12,2015,36,59.22203946982535
FRK12,2016,1,57.61184938417467
FRK12,2016,2,56.933289387666605
FRK12,2016,3,56.98266048047709
FRK12,2016,4,57.23014121838555
FRK12,2016,5,57.73189182450039
FRK12,2016,6,58.49139569327487
FRK12,2016,7,59.69571580863392
FRK12,2016,8,61.70728056239602
FRK12,2016,9,64.53610167273544
FRK12,2016,10,68.54467529807974
FRK12,2016,11,72.62896740377073
FRK12,2016,12,76.63576990851192
FRK12,2016,13,79.83081632230504
FRK12,2016,14,82.00561985332055
FRK12,2016,15,83.06645532758293
FRK12,2016,16,82.97382416932209
FRK12,2016,17,81.96514213238036
FRK12,2016,18,80.33534725857575
FRK12,2016,19,77.96904528199644
FRK12,2016,20,75.2076973342093
FRK12,2016,21,72.47440529228706
FRK12,2016,22,69.79385478184851
FRK12,2016,23,67.77260065855754
FRK12,2016,24,66.46139291443872
FRK12,2016,25,65.94572848391536
FRK12,2016,26,66.75991816742426
FRK12,2016,27,68.65072376039959
FRK12,2016,28,70.79586757990339
FRK12,2016,29,72.02876431342631
FRK12,2016,30,71.95873944446441
FRK12,2016,31,70.43426947281334
FRK12,2016,32,68.00190415862448
FRK12,2016,33,65.28153178790365
FRK12,2016,34,62.6693083633193
FRK12,2016,35,60.20679842463517
FRK12,2016,36,58.00449533425687
FRK12,2017,1,55.91215833495329
FRK12,2017,2,54.18174449092351
FRK12,2017,3,53.15372576236757
FRK12,2017,4,53.211192197117306
FRK12,2017,5,54.59215508162763
FRK12,2017,6,57.084783376831815
FRK12,2017,7,59.87444181540037
FRK12,2017,8,64.16360843892635
FRK12,2017,9,68.96409489765539
FRK12,2017,10,74.07429946615888
FRK12,2017,11,77.59770083307977
FRK12,2017,12,79.65721294961423
FRK12,2017,13,80.98334345522908
FRK12,2017,14,82.03207150974737
FRK12,2017,15,82.7346583565609
FRK12,2017,16,82.3967644696769
FRK12,2017,17,81.04877669097601
FRK12,2017,18,79.07357067205967
FRK12,2017,19,77.60612189479794
FRK12,2017,20,76.77311097225808
FRK12,2017,21,76.6965689635685
FRK12,2017,22,76.84165486242664
FRK12,2017,23,76.95669505517341
FRK12,2017,24,76.91104132236954
FRK12,2017,25,76.97414213614076
FRK12,2017,26,77.22490659369477
FRK12,2017,27,77.45998205613033
FRK12,2017,28,77.13839958039603
FRK12,2017,29,75.71129030318842
FRK12,2017,30,73.00495818586276
FRK12,2017,31,68.90124397520387
FRK12,2017,32,64.66562769887285
FRK12,2017,33,60.25708168644748
FRK12,2017,34,56.1511392029005
FRK12,2017,35,52.96975625285809
FRK12,2017,36,51.029496096811854
FRK12,2018,1,50.61626003209526
FRK12,2018,2,51.38203676277176
FRK12,2018,3,52.46206420893067
FRK12,2018,4,53.42188991225433
FRK12,2018,5,53.91483940649979
FRK12,2018,6,54.52930272986515
FRK12,2018,7,55.13619384498419
FRK12,2018,8,56.58959525578897
FRK12,2018,9,59.32643515471483
FRK12,2018,10,64.32458572088012
FRK12,2018,11,69.82383876052609
FRK12,2018,12,75.63883698874334
FRK12,2018,13,80.33692158222087
FRK12,2018,14,83.15486438574602
FRK12,2018,15,84.18145444062965
FRK12,2018,16,83.7669279128845
FRK12,2018,17,82.34350423097862
FRK12,2018,18,80.34994997918521
FRK12,2018,19,78.10766980882138
FRK12,2018,20,76.14585553735245
FRK12,2018,21,74.51425685296529
FRK12,2018,22,73.08285714191474
FRK12,2018,23,72.15440082684573
FRK12,2018,24,71.6579580965439
FRK12,2018,25,71.02424907649657
FRK12,2018,26,70.12099934523394
FRK12,2018,27,68.68529580916584
FRK12,2018,28,67.02950366357403
FRK12,2018,29,65.42853866861317
FRK12,2018,30,63.72671840546407
FRK12,2018,31,61.53742518181827
FRK12,2018,32,59.321778827519374
FRK12,2018,33,57.35279829958535
FRK12,2018,34,55.87135452047732
FRK12,2018,35,55.01947125946327
FRK12,2018,36,54.4710189271677
FRK12,2019,1,53.76120622803648
FRK12,2019,2,52.96926325283343
FRK12,2019,3,52.352034298336186
FRK12,2019,4,52.35625141345066
FRK12,2019,5,53.35525862744281
FRK12,2019,6,55.36403274170757
FRK12,2019,7,57.3729226297996
FRK12,2019,8,60.36050317161111
FRK12,2019,9,63.553301891335714
FRK12,2019,10,66.8723956608871
FRK12,2019,11,69.75402011277934
FRK12,2019,12,72.75253928990966
FRK12,2019,13,76.05009979776759
FRK12,2019,14,79.33087352972616
FRK12,2019,15,81.96711781566374
FRK12,2019,16,83.04057422907863
FRK12,2019,17,81.78912844902824
FRK12,2019,18,78.5150384423541
FRK12,2019,19,74.02503311817438
FRK12,2019,20,69.67591392746547
FRK12,2019,21,66.8413728855731
FRK12,2019,22,66.26223742905896
FRK12,2019,23,67.73602786016184
FRK12,2019,24,69.88614849174012
FRK12,2019,25,71.41164073764702
FRK12,2019,26,71.7506543661124
FRK12,2019,27,71.91797868759863
FRK12,2019,28,72.30160607640244
FRK12,2019,29,72.59296410513903
FRK12,2019,30,72.2209207919735
FRK12,2019,31,70.61304728367257
FRK12,2019,32,68.31825043343302
FRK12,2019,33,65.6174133876709
FRK12,2019,34,63.218027834601344
FRK12,2019,35,61.41411357679063
FRK12,2019,36,60.290004335966174
FRK12,2020,1,59.93883440255281
FRK12,2020,2,59.929381375732845
FRK12,2020,3,60.16615881997269
FRK12,2020,4,61.05176049995994
FRK12,2020,5,62.38103207702196
FRK12,2020,6,63.970751321776696
FRK12,2020,7,65.54748240398534
FRK12,2020,8,67.6341947421408
FRK12,2020,9,70.21305426052913
FRK12,2020,10,73.47020211385629
FRK12,2020,11,76.67842566730019
FRK12,2020,12,79.90177774710409
FRK12,2020,13,82.60508010854029
FRK12,2020,14,84.11508469978743
FRK12,2020,15,84.23816415562077
FRK12,2020,16,82.93886112800641
FRK12,2020,17,81.06167875487817
FRK12,2020,18,78.61573688102196
FRK12,2020,19,75.5903186067265
FRK12,2020,20,72.07703755373889
FRK12,2020,21,68.8690538786768
FRK12,2020,22,66.60631720389256
FRK12,2020,23,66.54250621840805
FRK12,2020,24,68.11859257105566
FRK12,2020,25,70.28068275286277
FRK12,2020,26,71.36720246192502
FRK12,2020,27,71.70522653557875
FRK12,2020,28,71.63298318651769
FRK12,2020,29,70.92529466522781
FRK12,2020,30,69.78692105764706
FRK12,2020,31,68.22168275674406
FRK12,2020,32,66.23715682995142
FRK12,2020,33,63.07567190463804
FRK12,2020,34,58.66750276070914
FRK12,2020,35,54.287178647187325
FRK12,2020,36,50.88819754480621
FRK12,2021,1,48.81470786939639
FRK12,2021,2,48.712605400374834
FRK12,2021,3,50.50977048134912
FRK12,2021,4,53.78836177522055
FRK12,2021,5,57.31488792281495
FRK12,2021,6,60.64967175614864
FRK12,2021,7,63.01179264129889
FRK12,2021,8,65.34864296687101
FRK12,2021,9,67.53601065323559
FRK12,2021,10,69.76434608117242
FRK12,2021,11,71.88553506853593
FRK12,2021,12,74.11044177704385
FRK12,2021,13,76.69733137428888
FRK12,2021,14,79.0962737383205
FRK12,2021,15,80.93598593297959
FRK12,2021,16,81.79065638407124
FRK12,2021,17,81.52913345576405
FRK12,2021,18,80.8092043365552
FRK12,2021,19,80.14256081554977
FRK12,2021,20,79.63806308799661
FRK12,2021,21,79.34807866298225
FRK12,2021,22,79.27540830624062
FRK12,2021,23,79.2959397373851
FRK12,2021,24,79.28709183315881
FRK12,2021,25,79.43595690846753
FRK12,2021,26,79.85317549981964
FRK12,2021,27,80.37428984952159
FRK12,2021,28,80.47686364808149
FRK12,2021,29,79.28002282609835
FRK12,2021,30,76.35758353088478
FRK12,2021,31,71.71046071068116
FRK12,2021,32,66.96553306299421
FRK12,2021,33,62.34563261783626
FRK12,2021,34,58.44871316796508
FRK12,2021,35,55.74954548594874
FRK12,2021,36,54.15885281126919
FRK12,2022,1,53.78888025133315
FRK12,2022,2,53.71396700977807
FRK12,2022,3,53.59918487520527
FRK12,2022,4,53.359272293830514
FRK12,2022,5,53.47504640881132
FRK12,2022,6,54.18490529762631
FRK12,2022,7,55.187041787688194
FRK12,2022,8,57.12833327544418
FRK12,2022,9,60.18393661658906
FRK12,2022,10,64.82078039066012
FRK12,2022,11,69.72836169989758
FRK12,2022,12,74.50497522283337
FRK12,2022,13,78.33271316652802
FRK12,2022,14,80.42525986303153
FRK12,2022,15,80.38815523870078
FRK12,2022,16,78.89661821486801
FRK12,2022,17,76.88707519541568
FRK12,2022,18,74.89526805194575
FRK12,2022,19,72.97205524759477
FRK12,2022,20,70.29210977507005
FRK12,2022,21,67.03809545678875
FRK12,2022,22,64.12159757179906
FRK12,2022,23,63.03330370777255
FRK12,2022,24,63.77155087666911
FRK12,2022,25,65.93895565779074
FRK12,2022,26,68.41592924489802
FRK12,2022,27,71.09107535104124
FRK12,2022,28,73.73215646265373
FRK12,2022,29,76.10844769692112
FRK12,2022,30,77.63420510046129
FRK12,2022,31,77.54036783344867
FRK12,2022,32,75.10689120651276
FRK12,2022,33,71.05880190876142
FRK12,2022,34,66.47035331877711
FRK12,2022,35,62.15153742850689
FRK12,2022,36,58.77724616574208
FRD22,2000,15,68.52326701338386
FRD22,2000,19,64.62351942969725
FRD22,2000,21,61.91096094103258
FRD22,2000,22,61.10359275029631
FRD22,2000,23,60.67245531925058
FRD22,2000,24,60.26074644312968
FRD22,2000,25,59.805336050696646
FRD22,2000,26,59.06086614927581
FRD22,2000,27,58.25510557554527
FRD22,2000,28,56.80120288522748
FRD22,2000,29,54.864349515081386
FRD22,2000,30,53.00750432962805
FRD22,2000,31,51.00201411318336
FRD22,2000,32,49.00399151599235
FRD22,2000,33,47.80878939265114
FRD22,2000,34,46.89029923616173
FRD22,2000,35,46.16959253529701
FRD22,2000,36,45.97635630704141
FRD22,2001,1,45.44291173153258
FRD22,2001,2,44.51181066169826
FRD22,2001,3,43.43859728155143
FRD22,2001,4,42.360577624392455
FRD22,2001,5,41.65288536557369
FRD22,2001,6,41.36268471014196
FRD22,2001,7,41.72816657419222
FRD22,2001,8,43.13701311305692
FRD22,2001,9,45.33563936569637
FRD22,2001,10,48.47454759605632
FRD22,2001,11,52.30294428932893
FRD22,2001,12,55.05538048433538
FRD22,2001,13,57.76881203056909
FRD22,2001,14,60.442936756951255
FRD22,2001,15,62.23896669278803
FRD22,2001,16,63.57049731589312
FRD22,2001,17,64.52379491852436
FRD22,2001,18,64.42014561388473
FRD22,2001,19,64.38417748531629
FRD22,2001,20,64.11613309687867
FRD22,2001,21,63.597405249250926
FRD22,2001,22,63.15781071425003
FRD22,2001,23,62.84795114351785
FRD22,2001,24,62.72605388377859
FRD22,2001,25,62.682115750384334
FRD22,2001,26,61.95482455864952
FRD22,2001,27,61.30698059254877
FRD22,2001,28,60.65309816032939
FRD22,2001,29,59.6164839170588
FRD22,2001,30,59.05364538629929
FRD22,2001,31,58.15309281345916
FRD22,2001,32,56.882407589207936
FRD22,2001,33,55.82110858581402
FRD22,2001,34,54.25897326814363
FRD22,2001,35,52.577670345040296
FRD22,2001,36,51.13867056718358
FRD22,2002,1,49.4075923700429
FRD22,2002,2,48.45812681355426
FRD22,2002,3,48.10673135797543
FRD22,2002,4,49.23396200234815
FRD22,2002,5,51.442681443164986
FRD22,2002,6,53.40807037665925
FRD22,2002,7,54.8589409850301
FRD22,2002,8,57.22331699729323
FRD22,2002,9,59.64612706701687
FRD22,2002,10,62.1882067537945
FRD22,2002,11,64.13790041180263
FRD22,2002,12,65.37772444160284
FRD22,2002,13,66.63707932739536
FRD22,2002,14,67.76830625199727
FRD22,2002,15,68.33075890117532
FRD22,2002,16,68.72586200324197
FRD22,2002,17,68.527288348347
FRD22,2002,18,67.61032240912819
FRD22,2002,19,66.701336676622
FRD22,2002,20,65.52076367051595
FRD22,2002,21,64.22832734205764
FRD22,2002,22,62.89006840699204
FRD22,2002,23,61.93120424525554
FRD22,2002,24,60.90994777131327
FRD22,2002,25,59.83405403673613
FRD22,2002,26,58.77635773705487
FRD22,2002,27,57.52791603810101
FRD22,2002,28,55.91117958802948
FRD22,2002,29,53.89615302027025
FRD22,2002,30,51.81816800527134
FRD22,2002,31,50.22998093366023
FRD22,2002,32,48.888750014959264
FRD22,2002,33,47.703137565602944
FRD22,2002,34,46.537196677770105
FRD22,2002,35,44.98752200452015
FRD22,2002,36,43.66033201098168
FRD22,2003,1,42.641950475901766
FRD22,2003,2,41.93175108719563
FRD22,2003,3,41.28244561062903
FRD22,2003,4,41.42944470185957
FRD22,2003,5,42.48904087734409
FRD22,2003,6,44.4357841055561
FRD22,2003,7,46.41771334336604
FRD22,2003,8,49.53363175786271
FRD22,2003,9,53.1565843077265
FRD22,2003,10,57.46568205207085
FRD22,2003,11,61.4633441093023
FRD22,2003,12,65.35562193732916
FRD22,2003,13,68.66164695990693
FRD22,2003,14,71.27681898844399
FRD22,2003,15,73.21837443369974
FRD22,2003,16,73.96972798087019
FRD22,2003,17,73.22059214989591
FRD22,2003,18,71.21722811913546
FRD22,2003,19,68.53265524882958
FRD22,2003,20,65.73232898463141
FRD22,2003,21,63.18863027170619
FRD22,2003,22,60.77499372891089
FRD22,2003,23,58.83085387103731
FRD22,2003,24,57.26206581868142
FRD22,2003,25,56.23646203702825
FRD22,2003,26,55.69759899811474
FRD22,2003,27,55.6008391198165
FRD22,2003,28,55.20627337285009
FRD22,2003,29,54.529679324186326
FRD22,2003,30,53.23728585997293
FRD22,2003,31,51.63142547704396
FRD22,2003,32,50.251438222679575
FRD22,2003,33,49.62259281389636
FRD22,2003,34,49.17730362548734
FRD22,2003,35,48.99120146555166
FRD22,2003,36,48.63125006691331
FRD22,2004,1,48.26860755344276
FRD22,2004,2,48.13790449022504
FRD22,2004,3,48.58000685509428
FRD22,2004,4,49.787052601711856
FRD22,2004,5,50.928643007725
FRD22,2004,6,51.93925406140696
FRD22,2004,7,53.322913599346016
FRD22,2004,8,55.53781792547225
FRD22,2004,9,58.39373290905052
FRD22,2004,10,61.71065346785358
FRD22,2004,11,64.77690292686384
FRD22,2004,12,67.56807917612142
FRD22,2004,13,69.82761219126093
FRD22,2004,14,71.58726747325314
FRD22,2004,15,72.5080270810581
FRD22,2004,16,72.35180457205489
FRD22,2004,17,70.94623489939363
FRD22,2004,18,68.53000855903082
FRD22,2004,19,65.55779491134663
FRD22,2004,20,62.66290177724037
FRD22,2004,21,60.38740344431877
FRD22,2004,22,59.1068840111251
FRD22,2004,23,58.86247116531726
FRD22,2004,24,59.53741229548177
FRD22,2004,25,60.0864154179277
FRD22,2004,26,59.84312546336158
FRD22,2004,27,58.75194329735507
FRD22,2004,28,57.42098721561761
FRD22,2004,29,55.87985700422359
FRD22,2004,30,54.53207379491941
FRD22,2004,31,53.06972671018664
FRD22,2004,32,51.90015771336255
FRD22,2004,33,51.24288347287888
FRD22,2004,34,50.89726511181112
FRD22,2004,35,50.80075259421487
FRD22,2004,36,50.206308677814064
FRD22,2005,1,49.21292971677005
FRD22,2005,2,48.349054966016055
FRD22,2005,3,47.53450210127311
FRD22,2005,4,46.86447280328596
FRD22,2005,5,46.4418572430881
FRD22,2005,6,46.75862542215655
FRD22,2005,7,48.28634668603877
FRD22,2005,8,51.08793451288562
FRD22,2005,9,55.6468495478535
FRD22,2005,10,61.1339865694246
FRD22,2005,11,65.41859491443341
FRD22,2005,12,68.56194977638735
FRD22,2005,13,70.53216391343555
FRD22,2005,14,71.73413810948726
FRD22,2005,15,72.34227547639262
FRD22,2005,16,72.1323344902875
FRD22,2005,17,71.42856931549667
FRD22,2005,18,69.95132485552584
FRD22,2005,19,67.76624330627918
FRD22,2005,20,65.22714514311785
FRD22,2005,21,62.7952193926872
FRD22,2005,22,60.78589992681069
FRD22,2005,23,59.81592367899076
FRD22,2005,24,59.59500061457624
FRD22,2005,25,59.74035483093814
FRD22,2005,26,59.84448862917659
FRD22,2005,27,59.94773343048288
FRD22,2005,28,60.1294914763885
FRD22,2005,29,60.36524559722214
FRD22,2005,30,60.48698745822495
FRD22,2005,31,60.06940994711245
FRD22,2005,32,58.88508306328916
FRD22,2005,33,57.08004953896388
FRD22,2005,34,54.72692298355334
FRD22,2005,35,51.60983013850262
FRD22,2005,36,48.6197752929871
FRD22,2006,1,45.306496140565976
FRD22,2006,2,42.958909774071984
FRD22,2006,3,41.04047831665832
FRD22,2006,4,39.6490654008248
FRD22,2006,5,39.02313479206814
FRD22,2006,6,39.6088022206112
FRD22,2006,7,40.80183298642908
FRD22,2006,8,43.56971662513202
FRD22,2006,9,47.68128453112232
FRD22,2006,10,53.03551275802398
FRD22,2006,11,58.21578730427248
FRD22,2006,12,63.04799854724416
FRD22,2006,13,67.2064510494986
FRD22,2006,14,70.16326259514422
FRD22,2006,15,71.9215691554795
FRD22,2006,16,72.79969141594627
FRD22,2006,17,72.6212793101652
FRD22,2006,18,71.29698884069647
FRD22,2006,19,68.75954196703154
FRD22,2006,20,65.26300818293034
FRD22,2006,21,61.8239704895421
FRD22,2006,22,59.14313479039015
FRD22,2006,23,57.891253560488906
FRD22,2006,24,57.87918305040057
FRD22,2006,25,58.62983648057195
FRD22,2006,26,59.49456123868414
FRD22,2006,27,60.116109460867264
FRD22,2006,28,60.39741348793545
FRD22,2006,29,60.26991823495241
FRD22,2006,30,59.75998455044677
FRD22,2006,31,58.559110346725866
FRD22,2006,32,57.036661730464765
FRD22,2006,33,55.5812752139706
FRD22,2006,34,54.2118598446691
FRD22,2006,35,52.83714889495724
FRD22,2006,36,51.67444925989516
FRD22,2007,1,50.99281547715784
FRD22,2007,2,51.36321927128546
FRD22,2007,3,52.79257333178597
FRD22,2007,4,54.94959726913578
FRD22,2007,5,57.235930208892334
FRD22,2007,6,59.42174875363536
FRD22,2007,7,61.097144560895934
FRD22,2007,8,63.159606736892485
FRD22,2007,9,64.84633334995182
FRD22,2007,10,66.57522940256148
FRD22,2007,11,68.42519095056724
FRD22,2007,12,70.23882913869768
FRD22,2007,13,71.70711290302403
FRD22,2007,14,72.80145445267182
FRD22,2007,15,73.18130030909909
FRD22,2007,16,72.00514536806378
FRD22,2007,17,69.56186875211202
FRD22,2007,18,66.45903837388042
FRD22,2007,19,63.49431028124476
FRD22,2007,20,60.95109344766704
FRD22,2007,21,59.08073705438706
FRD22,2007,22,57.91529891206025
FRD22,2007,23,57.4753449126608
FRD22,2007,24,57.90394067451709
FRD22,2007,25,58.77453870846253
FRD22,2007,26,59.378552248057446
FRD22,2007,27,59.41631657683234
FRD22,2007,28,58.71869007183627
FRD22,2007,29,57.19484745715302
FRD22,2007,30,54.91841663870933
FRD22,2007,31,51.9848497685293
FRD22,2007,32,49.16323750086552
FRD22,2007,33,47.041341582906696
FRD22,2007,34,45.78579975579418
FRD22,2007,35,44.945408435017065
FRD22,2007,36,44.29820453237816
FRD22,2008,1,43.63675400306671
FRD22,2008,2,43.78759652859263
FRD22,2008,3,44.761278707852576
FRD22,2008,4,46.28199988482318
FRD22,2008,5,47.78154205897701
FRD22,2008,6,49.30490762739068
FRD22,2008,7,50.924874300630336
FRD22,2008,8,52.968804149389904
FRD22,2008,9,55.477254865301305
FRD22,2008,10,58.86668873027587
FRD22,2008,11,62.33501957235684
FRD22,2008,12,65.460835902092
FRD22,2008,13,68.37574225458373
FRD22,2008,14,70.55956421949284
FRD22,2008,15,71.72463092303781
FRD22,2008,16,71.63948848975663
FRD22,2008,17,70.62573969011007
FRD22,2008,18,68.76342818799594
FRD22,2008,19,66.34594848217861
FRD22,2008,20,63.70264014903231
FRD22,2008,21,61.44770915630251
FRD22,2008,22,59.89358647217373
FRD22,2008,23,59.65089657465586
FRD22,2008,24,59.81649023750431
FRD22,2008,25,59.999853048853694
FRD22,2008,26,59.90244226085696
FRD22,2008,27,59.308376452694645
FRD22,2008,28,58.16244881401398
FRD22,2008,29,56.15439069705228
FRD22,2008,30,53.74184277162261
FRD22,2008,31,50.84676106645698
FRD22,2008,32,48.67720997569924
FRD22,2008,33,47.19534627050225
FRD22,2008,34,46.13962144555039
FRD22,2008,35,45.095058530689904
FRD22,2008,36,43.90736507145382
FRD22,2009,1,42.38044099487879
FRD22,2009,2,41.12857566600734
FRD22,2009,3,39.78161216294275
FRD22,2009,4,39.09756380050551
FRD22,2009,5,39.349524964919176
FRD22,2009,6,40.48116000061898
FRD22,2009,7,42.31185014173997
FRD22,2009,8,45.99616996724268
FRD22,2009,9,50.570160288835154
FRD22,2009,10,56.25690218947654
FRD22,2009,11,61.4172479074541
FRD22,2009,12,65.94535674359307
FRD22,2009,13,69.28796932888568
FRD22,2009,14,71.60894353616973
FRD22,2009,15,72.9161091113353
FRD22,2009,16,73.12133511044074
FRD22,2009,17,72.16349176289876
FRD22,2009,18,70.36667998954343
FRD22,2009,19,67.85461755641977
FRD22,2009,20,64.82041242103642
FRD22,2009,21,61.74258709398104
FRD22,2009,22,58.71375342248407
FRD22,2009,23,56.35138844032538
FRD22,2009,24,54.47482739278886
FRD22,2009,25,52.97280127880025
FRD22,2009,26,51.92280742770823
FRD22,2009,27,51.4727768043042
FRD22,2009,28,51.29382167242835
FRD22,2009,29,51.11022014527092
FRD22,2009,30,50.740697951090034
FRD22,2009,31,50.271110478394775
FRD22,2009,32,50.02219223629557
FRD22,2009,33,49.85790990539436
FRD22,2009,34,49.47770113138576
FRD22,2009,35,48.71738206477675
FRD22,2009,36,47.52829776620623
FRD22,2010,1,45.70337762261799
FRD22,2010,2,43.37155878900237
FRD22,2010,3,41.93333163467468
FRD22,2010,4,41.37234227090661
FRD22,2010,5,41.542259546328616
FRD22,2010,6,42.7188051627636
FRD22,2010,7,44.29779665876704
FRD22,2010,8,47.27594375968321
FRD22,2010,9,50.79851950566992
FRD22,2010,10,55.20448002788232
FRD22,2010,11,58.87389197449992
FRD22,2010,12,62.16584214503783
FRD22,2010,13,65.07763568497525
FRD22,2010,14,67.64375278725032
FRD22,2010,15,69.67775502729465
FRD22,2010,16,70.87865120155224
FRD22,2010,17,70.54224706641357
FRD22,2010,18,68.54919036238114
FRD22,2010,19,65.19361337506761
FRD22,2010,20,61.02294039822444
FRD22,2010,21,57.516642811922274
FRD22,2010,22,55.19913773358664
FRD22,2010,23,54.50018334867177
FRD22,2010,24,55.23517108827761
FRD22,2010,25,56.65960316285593
FRD22,2010,26,57.79270612860938
FRD22,2010,27,58.66253814107675
FRD22,2010,28,58.76862004738867
FRD22,2010,29,57.9324210687554
FRD22,2010,30,55.62212432607892
FRD22,2010,31,52.37455601611658
FRD22,2010,32,49.35538080147027
FRD22,2010,33,47.31560001451152
FRD22,2010,34,45.6337030402849
FRD22,2010,35,44.13327439724523
FRD22,2010,36,42.34209915748365
FRD22,2011,1,41.17722997134963
FRD22,2011,2,40.77484228657325
FRD22,2011,3,41.3351002598336
FRD22,2011,4,42.456945648247846
FRD22,2011,5,43.79292386766456
FRD22,2011,6,46.41218444534599
FRD22,2011,7,49.312613681348616
FRD22,2011,8,53.879776650265626
FRD22,2011,9,58.8477549950094
FRD22,2011,10,64.32688472286239
FRD22,2011,11,68.52454907118144
FRD22,2011,12,71.15797376022219
FRD22,2011,13,72.00357138598378
FRD22,2011,14,71.59500137996791
FRD22,2011,15,70.28338001023462
FRD22,2011,16,68.15324543662297
FRD22,2011,17,66.13393049217892
FRD22,2011,18,63.97112858776233
FRD22,2011,19,61.69225904301748
FRD22,2011,20,59.65989481559673
FRD22,2011,21,58.22762536199025
FRD22,2011,22,57.54596477836005
FRD22,2011,23,57.60028473549764
FRD22,2011,24,58.26306334305279
FRD22,2011,25,59.48163093797705
FRD22,2011,26,60.63462980096748
FRD22,2011,27,61.82920560018648
FRD22,2011,28,62.59250682751337
FRD22,2011,29,62.46153896820816
FRD22,2011,30,61.46799963562759
FRD22,2011,31,59.70431376490404
FRD22,2011,32,58.30734432321134
FRD22,2011,33,56.88555391322365
FRD22,2011,34,55.708722646073774
FRD22,2011,35,54.34527636537796
FRD22,2011,36,53.42939733866788
FRD22,2012,1,53.20048161630766
