crop_name,adm_id,planting_doy,maturity_doy
Grain maize,US-39-159,121.0,283.0
Grain maize,US-19-135,133.0,270.0
Grain maize,US-05-009,106.0,231.0
Grain maize,US-26-023,121.0,283.0
Grain maize,US-42-009,132.0,284.0
Grain maize,US-42-121,143.0,285.0
Grain maize,US-13-233,98.25,240.75
Grain maize,US-21-197,130.0,264.0
Grain maize,US-27-081,136.0,281.0
Grain maize,US-39-099,133.75,279.25
Grain maize,US-35-023,142.0,280.3333333333333
Grain maize,US-54-001,125.75,279.75
Grain maize,US-28-053,88.5,209.75
Grain maize,US-05-067,119.0,235.0
Grain maize,US-17-185,110.5,278.5
Grain maize,US-49-001,130.0,285.0
Grain maize,US-48-473,97.0,230.0
Grain maize,US-01-043,101.0,233.0
Grain maize,US-45-065,101.5,267.25
Grain maize,US-06-011,110.0,263.0
Grain maize,US-06-045,92.75,261.25
Grain maize,US-46-087,142.0,280.0
Grain maize,US-37-177,131.0,280.0
Grain maize,US-36-033,136.0,288.0
Grain maize,US-20-139,121.0,266.0
Grain maize,US-55-115,138.0,283.0
Grain maize,US-06-029,110.33333333333331,257.77777777777777
Grain maize,US-29-217,128.0,268.0
Grain maize,US-55-095,137.0,282.0
Grain maize,US-10-003,121.0,283.0
Grain maize,US-12-087,60.0,283.0
Grain maize,US-45-069,94.0,274.0
Grain maize,US-01-065,101.0,233.0
Grain maize,US-53-035,121.0,283.0
Grain maize,US-20-135,122.0,260.0
Grain maize,US-55-001,138.0,283.0
Grain maize,US-48-361,95.0,219.33333333333331
Grain maize,US-13-121,102.33333333333331,249.66666666666663
Grain maize,US-21-133,130.0,264.0
Grain maize,US-48-119,97.0,230.0
Grain maize,US-48-173,97.0,230.0
Grain maize,US-08-013,128.0,284.0
Grain maize,US-27-021,136.0,281.0
Grain maize,US-29-041,128.0,268.0
Grain maize,US-17-143,130.0,274.0
Grain maize,US-55-045,138.0,283.0
Grain maize,US-22-027,83.25,204.5
Grain maize,US-26-157,132.25,285.25
Grain maize,US-21-039,129.0,266.0
Grain maize,US-46-099,142.0,280.0
Grain maize,US-46-061,142.0,280.0
Grain maize,US-42-079,121.0,283.0
Grain maize,US-17-033,130.0,274.0
Grain maize,US-27-079,136.0,281.0
Grain maize,US-27-091,136.0,281.0
Grain maize,US-55-005,138.0,283.0
Grain maize,US-38-009,140.0,272.0
Grain maize,US-55-053,138.0,283.0
Grain maize,US-29-159,110.0,272.0
Grain maize,US-39-091,121.0,283.0
Grain maize,US-46-005,142.0,280.0
Grain maize,US-18-105,91.0,283.0
Grain maize,US-19-055,133.0,270.0
Grain maize,US-19-067,133.0,270.0
Grain maize,US-05-087,107.0,247.0
Grain maize,US-46-039,142.0,280.0
Grain maize,US-49-057,130.0,285.0
Grain maize,US-26-153,121.0,283.0
Grain maize,US-50-025,136.0,288.0
Grain maize,US-18-017,138.0,282.0
Grain maize,US-56-021,136.0,282.0
Grain maize,US-27-059,136.0,281.0
Grain maize,US-48-263,97.0,230.0
Grain maize,US-54-105,130.5,271.75
Grain maize,US-39-067,121.0,283.0
Grain maize,US-39-065,138.0,278.0
Grain maize,US-31-003,132.0,278.0
Grain maize,US-37-081,110.25,271.25
Grain maize,US-46-101,139.0,280.5
Grain maize,US-26-027,133.25,284.25
Grain maize,US-32-023,137.0,264.05882352941177
Grain maize,US-36-011,124.75,284.25
Grain maize,US-23-011,151.0,277.0
Grain maize,US-29-117,116.0,269.0
Grain maize,US-48-069,97.0,230.0
Grain maize,US-56-009,132.25,282.25
Grain maize,US-41-025,138.0,295.0
Grain maize,US-41-069,138.0,295.0
Grain maize,US-49-055,130.0,285.0
Grain maize,US-55-085,138.0,283.0
Grain maize,US-18-091,138.0,282.0
Grain maize,US-37-195,130.0,276.0
Grain maize,US-38-041,140.0,272.0
Grain maize,US-44-003,128.5,285.5
Grain maize,US-31-123,132.0,278.0
Grain maize,US-39-113,121.0,283.0
Grain maize,US-49-009,131.5,284.25
Grain maize,US-37-025,106.75,273.0
Grain maize,US-29-007,128.0,268.0
Grain maize,US-39-063,129.5,280.5
Grain maize,US-29-151,128.0,268.0
Grain maize,US-31-001,132.0,278.0
Grain maize,US-32-019,134.0,252.5
Grain maize,US-30-107,134.0,252.0
Grain maize,US-05-049,105.0,244.66666666666663
Grain maize,US-55-141,138.0,283.0
Grain maize,US-05-047,106.0,227.0
Grain maize,US-17-055,130.0,274.0
Grain maize,US-17-029,130.0,274.0
Grain maize,US-55-067,138.0,283.0
Grain maize,US-28-113,94.5,219.75
Grain maize,US-29-107,114.83333333333331,267.1666666666667
Grain maize,US-13-015,92.0,224.0
Grain maize,US-29-011,125.0,264.0
Grain maize,US-42-073,135.0,281.0
Grain maize,US-29-121,128.0,268.0
Grain maize,US-13-143,103.0,256.0
Grain maize,US-17-053,130.0,274.0
Grain maize,US-42-069,121.0,283.0
Grain maize,US-39-103,121.0,283.0
Grain maize,US-13-173,92.0,224.0
Grain maize,US-17-025,130.0,274.0
Grain maize,US-26-017,131.0,285.0
Grain maize,US-39-075,125.25,281.75
Grain maize,US-13-239,96.5,228.5
Grain maize,US-36-101,121.0,283.0
Grain maize,US-54-035,140.0,270.0
Grain maize,US-38-061,140.0,272.0
Grain maize,US-17-201,130.0,274.0
Grain maize,US-31-043,131.0,272.6666666666667
Grain maize,US-20-093,122.0,260.0
Grain maize,US-29-043,125.0,265.6666666666667
Grain maize,US-18-077,91.0,283.0
Grain maize,US-48-049,97.0,230.0
Grain maize,US-27-049,136.0,281.0
Grain maize,US-37-037,116.0,250.0
Grain maize,US-35-028,122.0,275.0
Grain maize,US-05-005,105.0,228.0
Grain maize,US-28-119,89.0,209.0
Grain maize,US-01-029,104.5,248.75
Grain maize,US-48-117,97.0,230.0
Grain maize,US-27-001,136.0,281.0
Grain maize,US-42-037,132.0,284.0
Grain maize,US-27-117,136.0,281.0
Grain maize,US-48-399,106.0,290.0
Grain maize,US-13-223,95.66666666666669,234.66666666666663
Grain maize,US-40-011,110.0,244.0
Grain maize,US-48-417,97.0,230.0
Grain maize,US-36-085,121.0,283.0
Grain maize,US-47-083,124.0,258.0
Grain maize,US-47-181,102.0,253.0
Grain maize,US-48-281,82.0,278.0
Grain maize,US-29-073,123.25,264.75
Grain maize,US-23-029,136.0,268.0
Grain maize,US-13-321,92.0,224.0
Grain maize,US-17-093,130.0,274.0
Grain maize,US-51-800,128.0,280.0
Grain maize,US-26-051,132.25,285.25
Grain maize,US-51-750,126.0,260.0
Grain maize,US-29-079,128.0,268.0
Grain maize,US-18-009,138.0,282.0
Grain maize,US-36-041,136.0,288.0
Grain maize,US-25-019,131.0,270.0
Grain maize,US-48-165,84.5,254.5
Grain maize,US-38-029,140.0,272.0
Grain maize,US-41-037,138.0,295.0
Grain maize,US-19-137,133.0,270.0
Grain maize,US-35-013,127.75,272.0
Grain maize,US-40-035,103.0,269.0
Grain maize,US-55-069,138.0,283.0
Grain maize,US-40-143,105.0,263.75
Grain maize,US-01-081,94.66666666666669,254.33333333333331
Grain maize,US-47-133,124.0,258.0
Grain maize,US-40-139,116.5,251.5
Grain maize,US-48-447,97.0,230.0
Grain maize,US-19-095,133.0,270.0
Grain maize,US-26-075,121.0,283.0
Grain maize,US-29-103,128.0,268.0
Grain maize,US-01-013,101.0,233.0
Grain maize,US-48-217,97.0,230.0
Grain maize,US-47-061,124.0,258.0
Grain maize,US-12-111,88.0,214.0
Grain maize,US-31-083,132.0,278.0
Grain maize,US-31-107,132.0,278.0
Grain maize,US-32-510,139.5,252.0
Grain maize,US-18-183,138.0,282.0
Grain maize,US-48-357,97.0,230.0
Grain maize,US-13-037,92.0,224.0
Grain maize,US-47-069,114.75,258.0
Grain maize,US-13-081,92.0,224.0
Grain maize,US-51-740,119.0,279.0
Grain maize,US-40-029,94.0,269.0
Grain maize,US-08-007,128.0,284.0
Grain maize,US-29-091,108.0,272.0
Grain maize,US-31-017,132.0,278.0
Grain maize,US-36-099,121.0,283.0
Grain maize,US-17-087,120.25,276.25
Grain maize,US-40-057,110.0,244.0
Grain maize,US-05-055,103.0,277.0
Grain maize,US-48-253,97.0,230.0
Grain maize,US-38-069,137.625,273.375
Grain maize,US-18-143,91.0,283.0
Grain maize,US-40-137,110.0,244.0
Grain maize,US-47-177,124.0,258.0
Grain maize,US-13-061,92.5,224.75
Grain maize,US-21-083,130.0,264.0
Grain maize,US-31-047,132.0,278.0
Grain maize,US-37-073,119.75,264.75
Grain maize,US-26-125,121.0,283.0
Grain maize,US-55-071,138.0,283.0
Grain maize,US-13-207,97.75,247.0
Grain maize,US-28-031,83.0,213.0
Grain maize,US-40-151,115.0,270.0
Grain maize,US-01-045,81.0,280.0
Grain maize,US-17-135,130.0,274.0
Grain maize,US-17-173,130.0,274.0
Grain maize,US-39-033,121.0,283.0
Grain maize,US-40-097,105.0,270.0
Grain maize,US-55-049,138.0,283.0
Grain maize,US-19-025,133.0,270.0
Grain maize,US-48-477,97.0,230.0
Grain maize,US-51-770,126.0,260.0
Grain maize,US-13-199,95.0,239.66666666666663
Grain maize,US-16-017,136.0,279.0
Grain maize,US-33-013,136.0,288.0
Grain maize,US-17-139,130.0,274.0
Grain maize,US-40-001,110.0,244.0
Grain maize,US-01-061,83.33333333333333,252.0
Grain maize,US-31-179,132.0,278.0
Grain maize,US-08-125,128.0,284.0
Grain maize,US-20-137,116.0,276.0
Grain maize,US-48-439,97.0,230.0
Grain maize,US-48-209,76.75,243.75
Grain maize,US-13-175,93.0,275.75
Grain maize,US-42-057,121.0,283.0
Grain maize,US-17-163,91.0,283.0
Grain maize,US-21-045,113.0,271.0
Grain maize,US-26-093,121.0,283.0
Grain maize,US-21-047,130.0,264.0
Grain maize,US-31-133,114.0,269.0
Grain maize,US-22-061,84.0,206.0
Grain maize,US-18-025,91.0,283.0
Grain maize,US-05-119,87.0,209.0
Grain maize,US-29-225,128.0,268.0
Grain maize,US-48-423,97.0,230.0
Grain maize,US-19-013,133.0,270.0
Grain maize,US-21-173,130.0,264.0
Grain maize,US-31-113,132.0,278.0
Grain maize,US-13-063,108.0,270.5
Grain maize,US-48-021,97.0,230.0
Grain maize,US-19-109,133.0,270.0
Grain maize,US-27-109,136.0,281.0
Grain maize,US-18-029,112.5,277.0
Grain maize,US-39-031,121.0,283.0
Grain maize,US-46-105,142.0,280.0
Grain maize,US-48-059,60.0,283.0
Grain maize,US-50-003,136.0,288.0
Grain maize,US-28-025,108.0,227.0
Grain maize,US-20-167,122.0,260.0
Grain maize,US-47-051,103.0,265.0
Grain maize,US-48-135,97.0,230.0
Grain maize,US-47-111,127.0,261.0
Grain maize,US-29-013,119.0,270.0
Grain maize,US-48-293,97.0,230.0
Grain maize,US-48-319,97.0,230.0
Grain maize,US-47-161,127.0,261.0
Grain maize,US-35-027,122.0,275.0
Grain maize,US-19-197,133.0,270.0
Grain maize,US-18-011,102.75,282.75
Grain maize,US-17-049,130.0,274.0
Grain maize,US-48-047,60.0,283.0
Grain maize,US-53-069,121.0,283.0
Grain maize,US-47-131,124.0,258.0
Grain maize,US-20-169,122.0,260.0
Grain maize,US-21-207,125.75,265.75
Grain maize,US-17-133,130.0,274.0
Grain maize,US-26-161,121.0,283.0
Grain maize,US-36-021,136.0,288.0
Grain maize,US-39-015,121.0,283.0
Grain maize,US-12-109,88.0,214.0
Grain maize,US-20-085,113.0,269.0
Grain maize,US-12-003,88.0,214.0
Grain maize,US-40-081,110.0,244.0
Grain maize,US-13-095,92.0,224.0
Grain maize,US-12-035,81.0,231.25
Grain maize,US-47-153,121.5,257.25
Grain maize,US-42-021,121.0,283.0
Grain maize,US-18-053,126.25,282.25
Grain maize,US-55-031,138.0,283.0
Grain maize,US-36-121,121.0,283.0
Grain maize,US-18-093,91.0,283.0
Grain maize,US-40-019,110.0,244.0
Grain maize,US-22-007,88.0,212.5
Grain maize,US-47-067,124.0,260.3333333333333
Grain maize,US-53-063,130.0,286.0
Grain maize,US-48-445,97.0,230.0
Grain maize,US-41-063,127.8,287.8
Grain maize,US-49-049,130.0,285.0
Grain maize,US-26-019,136.0,286.0
Grain maize,US-17-183,130.0,274.0
Grain maize,US-20-019,97.0,270.0
Grain maize,US-55-027,138.0,283.0
Grain maize,US-19-121,133.0,270.0
Grain maize,US-20-089,112.0,251.0
Grain maize,US-51-011,113.0,268.0
Grain maize,US-39-169,138.0,278.0
Grain maize,US-31-125,132.0,278.0
Grain maize,US-31-097,114.0,266.5
Grain maize,US-31-101,132.0,278.0
Grain maize,US-30-041,134.0,252.0
Grain maize,US-17-095,130.0,274.0
Grain maize,US-37-145,116.5,261.0
Grain maize,US-46-067,142.0,280.0
Grain maize,US-54-061,125.75,279.75
Grain maize,US-40-093,110.0,244.0
Grain maize,US-31-135,132.0,278.0
Grain maize,US-12-051,60.0,283.0
Grain maize,US-17-099,130.0,274.0
Grain maize,US-21-113,119.66666666666669,271.0
Grain maize,US-35-061,122.0,275.0
Grain maize,US-05-027,82.0,204.0
Grain maize,US-40-009,110.0,244.0
Grain maize,US-48-237,97.0,230.0
Grain maize,US-27-131,136.0,281.0
Grain maize,US-46-081,142.0,280.0
Grain maize,US-46-015,91.0,283.0
Grain maize,US-51-043,126.0,260.0
Grain maize,US-48-211,97.0,230.0
Grain maize,US-38-007,140.0,272.0
Grain maize,US-39-157,129.5,280.5
Grain maize,US-29-089,128.0,268.0
Grain maize,US-40-105,106.0,270.0
Grain maize,US-41-041,121.0,283.0
Grain maize,US-29-071,109.0,255.0
Grain maize,US-40-129,110.0,244.0
Grain maize,US-38-003,140.0,272.0
Grain maize,US-42-113,126.5,283.5
Grain maize,US-17-107,130.0,274.0
Grain maize,US-18-087,121.0,283.0
Grain maize,US-28-135,88.0,211.0
Grain maize,US-05-097,103.0,223.0
Grain maize,US-51-173,122.75,262.0
Grain maize,US-49-027,130.0,285.0
Grain maize,US-48-483,130.0,266.0
Grain maize,US-28-003,115.5,253.0
Grain maize,US-01-031,86.75,252.5
Grain maize,US-51-620,128.0,280.0
Grain maize,US-23-005,151.0,277.0
Grain maize,US-17-001,129.6,272.8
Grain maize,US-18-079,91.0,283.0
Grain maize,US-27-067,136.0,281.0
Grain maize,US-17-011,130.0,274.0
Grain maize,US-29-125,128.0,268.0
Grain maize,US-55-065,138.0,283.0
Grain maize,US-40-041,106.0,269.0
Grain maize,US-29-209,112.75,250.0
Grain maize,US-48-143,97.0,230.0
Grain maize,US-50-013,121.0,283.0
Grain maize,US-55-129,138.0,283.0
Grain maize,US-39-133,121.0,283.0
Grain maize,US-19-019,133.0,270.0
Grain maize,US-55-099,138.0,283.0
Grain maize,US-17-059,108.0,256.0
Grain maize,US-21-221,130.0,264.0
Grain maize,US-31-163,132.0,278.0
Grain maize,US-47-011,119.0,255.0
Grain maize,US-17-151,124.5,267.0
Grain maize,US-19-101,133.0,270.0
Grain maize,US-19-125,133.0,270.0
Grain maize,US-39-151,138.0,278.0
Grain maize,US-19-047,133.0,270.0
Grain maize,US-28-115,116.5,234.0
Grain maize,US-39-125,121.0,283.0
Grain maize,US-18-075,129.5,282.5
Grain maize,US-38-027,140.0,272.0
Grain maize,US-05-053,88.0,209.0
Grain maize,US-26-057,121.0,283.0
Grain maize,US-31-109,115.0,269.0
Grain maize,US-31-039,132.0,278.0
Grain maize,US-17-119,130.0,274.0
Grain maize,US-31-167,132.0,278.0
Grain maize,US-51-790,126.0,260.0
Grain maize,US-40-083,110.0,244.0
Grain maize,US-46-049,142.0,280.0
Grain maize,US-29-153,128.0,268.0
Grain maize,US-20-099,105.0,270.0
Grain maize,US-28-155,105.25,233.5
Grain maize,US-08-061,123.375,283.875
Grain maize,US-31-121,132.0,278.0
Grain maize,US-20-041,122.0,260.0
Grain maize,US-48-093,97.0,230.0
Grain maize,US-38-063,140.0,272.0
Grain maize,US-29-186,102.0,273.0
Grain maize,US-39-047,125.25,281.75
Grain maize,US-51-540,126.0,260.0
Grain maize,US-08-099,128.0,284.0
Grain maize,US-42-065,143.0,285.0
Grain maize,US-20-145,122.0,260.0
Grain maize,US-31-041,132.0,278.0
Grain maize,US-48-363,85.0,219.0
Grain maize,US-26-025,121.0,283.0
Grain maize,US-19-173,133.0,270.0
Grain maize,US-30-073,134.0,252.0
Grain maize,US-54-063,123.5,271.5
Grain maize,US-33-005,136.0,288.0
Grain maize,US-21-143,130.0,264.0
Grain maize,US-29-215,128.0,268.0
Grain maize,US-13-259,100.25,244.5
Grain maize,US-54-097,121.0,283.0
Grain maize,US-55-063,138.0,283.0
Grain maize,US-37-135,115.0,252.75
Grain maize,US-36-055,121.0,283.0
Grain maize,US-36-117,121.0,283.0
Grain maize,US-40-021,107.75,256.75
Grain maize,US-17-177,130.0,274.0
Grain maize,US-27-047,136.0,281.0
Grain maize,US-29-053,108.0,269.0
Grain maize,US-16-001,128.5,281.0
Grain maize,US-17-035,130.0,274.0
Grain maize,US-21-009,130.0,264.0
Grain maize,US-18-139,102.75,282.75
Grain maize,US-26-135,136.0,286.0
Grain maize,US-18-101,91.0,283.0
Grain maize,US-51-700,121.66666666666669,272.6666666666667
Grain maize,US-26-121,121.0,283.0
Grain maize,US-18-035,138.0,282.0
Grain maize,US-39-069,121.0,283.0
Grain maize,US-05-129,103.0,227.0
Grain maize,US-18-171,134.0,278.0
Grain maize,US-29-061,125.0,268.25
Grain maize,US-35-006,122.0,275.0
Grain maize,US-48-191,109.0,249.75
Grain maize,US-39-161,121.0,283.0
Grain maize,US-13-235,90.0,249.5
Grain maize,US-41-027,123.25,283.75
Grain maize,US-18-007,134.0,278.0
Grain maize,US-20-101,122.0,260.0
Grain maize,US-16-055,136.0,279.0
Grain maize,US-51-735,124.0,261.0
Grain maize,US-17-165,119.0,265.0
Grain maize,US-48-251,97.0,230.0
Grain maize,US-13-193,95.5,235.25
Grain maize,US-21-037,135.33333333333334,273.3333333333333
Grain maize,US-12-091,88.0,214.0
Grain maize,US-29-067,128.0,268.0
Grain maize,US-28-057,99.0,214.0
Grain maize,US-31-069,132.0,278.0
Grain maize,US-19-171,133.0,270.0
Grain maize,US-21-167,113.0,273.0
Grain maize,US-51-600,126.0,260.0
Grain maize,US-41-071,121.0,283.0
Grain maize,US-05-115,103.5,239.5
Grain maize,US-40-061,110.0,244.0
Grain maize,US-13-045,100.0,244.25
Grain maize,US-48-493,66.0,208.0
Grain maize,US-35-001,122.0,275.0
Grain maize,US-32-007,134.2,280.25
Grain maize,US-40-043,105.0,250.25
Grain maize,US-55-033,138.0,283.0
Grain maize,US-27-085,136.0,281.0
Grain maize,US-29-139,123.5,263.75
Grain maize,US-38-103,140.0,272.0
Grain maize,US-29-181,128.0,268.0
Grain maize,US-17-149,130.0,274.0
Grain maize,US-27-133,136.0,281.0
Grain maize,US-29-223,106.0,252.0
Grain maize,US-56-017,136.0,282.0
Grain maize,US-37-105,122.33333333333331,258.3333333333333
Grain maize,US-17-041,130.0,274.0
Grain maize,US-05-023,113.0,230.0
Grain maize,US-46-029,142.0,280.0
Grain maize,US-01-059,107.75,234.5
Grain maize,US-46-065,142.0,280.0
Grain maize,US-39-005,121.0,283.0
Grain maize,US-27-151,136.0,281.0
Grain maize,US-48-077,97.0,230.0
Grain maize,US-08-021,128.0,284.0
Grain maize,US-51-640,126.0,260.0
Grain maize,US-13-023,86.5,275.5
Grain maize,US-04-017,113.0,268.0
Grain maize,US-20-027,118.0,257.0
Grain maize,US-18-133,138.0,282.0
Grain maize,US-46-102,142.0,280.0
Grain maize,US-17-005,130.0,274.0
Grain maize,US-48-145,97.0,230.0
Grain maize,US-05-123,113.66666666666669,231.33333333333331
Grain maize,US-17-105,130.0,274.0
Grain maize,US-39-083,121.0,283.0
Grain maize,US-28-027,124.0,238.0
Grain maize,US-18-111,134.0,278.0
Grain maize,US-40-153,109.5,257.5
Grain maize,US-30-079,134.0,252.0
Grain maize,US-20-097,120.0,261.75
Grain maize,US-18-135,129.5,282.5
Grain maize,US-37-045,111.66666666666669,258.3333333333333
Grain maize,US-27-039,136.0,281.0
Grain maize,US-42-001,121.0,283.0
Grain maize,US-46-025,142.0,280.0
Grain maize,US-19-077,133.0,270.0
Grain maize,US-20-125,106.0,269.0
Grain maize,US-37-189,116.0,250.0
Grain maize,US-28-047,109.5,260.25
Grain maize,US-17-101,130.0,274.0
Grain maize,US-50-019,151.0,277.0
Grain maize,US-47-071,124.0,258.0
Grain maize,US-26-059,121.0,283.0
Grain maize,US-28-077,92.5,218.75
Grain maize,US-31-137,132.0,278.0
Grain maize,US-37-063,116.0,250.0
Grain maize,US-20-037,117.75,262.5
Grain maize,US-19-073,133.0,270.0
Grain maize,US-08-009,128.0,284.0
Grain maize,US-28-111,99.75,240.0
Grain maize,US-38-089,140.0,272.0
Grain maize,US-13-169,97.75,258.0
Grain maize,US-31-081,132.0,278.0
Grain maize,US-36-037,124.75,284.25
Grain maize,US-38-057,140.0,272.0
Grain maize,US-45-001,104.0,267.5
Grain maize,US-51-021,121.66666666666669,262.6666666666667
Grain maize,US-21-225,122.66666666666669,261.3333333333333
Grain maize,US-20-159,122.0,260.0
Grain maize,US-31-105,132.0,278.0
Grain maize,US-28-101,89.0,271.0
Grain maize,US-48-183,97.0,230.0
Grain maize,US-46-121,142.0,280.0
Grain maize,US-49-045,130.0,285.0
Grain maize,US-18-099,138.0,282.0
Grain maize,US-47-101,109.5,254.5
Grain maize,US-21-223,110.5,273.5
Grain maize,US-01-079,106.0,255.0
Grain maize,US-08-011,128.0,284.0
Grain maize,US-21-001,130.0,264.0
Grain maize,US-01-057,101.0,233.0
Grain maize,US-17-063,130.0,274.0
Grain maize,US-29-085,115.5,267.5
Grain maize,US-56-015,136.0,282.0
Grain maize,US-21-015,134.0,271.0
Grain maize,US-28-045,102.0,254.25
Grain maize,US-08-103,128.0,284.0
Grain maize,US-12-005,60.0,283.0
Grain maize,US-48-309,97.0,230.0
Grain maize,US-31-175,132.0,278.0
Grain maize,US-20-107,122.0,260.0
Grain maize,US-06-049,135.0,268.0
Grain maize,US-31-145,132.0,278.0
Grain maize,US-39-155,138.0,278.0
Grain maize,US-55-119,138.0,283.0
Grain maize,US-38-087,138.5,267.0
Grain maize,US-28-093,116.0,232.33333333333331
Grain maize,US-29-187,112.5,273.5
Grain maize,US-12-099,74.0,248.5
Grain maize,US-27-101,136.0,281.0
Grain maize,US-40-073,110.0,244.0
Grain maize,US-20-155,124.5,264.5
Grain maize,US-30-021,134.0,252.0
Grain maize,US-16-075,136.0,279.0
Grain maize,US-48-003,60.0,283.0
Grain maize,US-36-027,136.0,288.0
Grain maize,US-29-173,124.0,265.25
Grain maize,US-48-271,97.0,230.0
Grain maize,US-51-013,126.0,260.0
Grain maize,US-28-139,107.0,268.0
Grain maize,US-26-139,121.0,283.0
Grain maize,US-22-121,88.0,212.5
Grain maize,US-39-147,121.0,283.0
Grain maize,US-51-660,126.0,260.0
Grain maize,US-18-047,122.0,281.5
Grain maize,US-40-053,110.0,244.0
Grain maize,US-39-149,121.0,283.0
Grain maize,US-39-041,121.0,283.0
Grain maize,US-38-001,140.0,272.0
Grain maize,US-39-101,125.25,281.75
Grain maize,US-36-069,124.0,284.0
Grain maize,US-54-089,121.0,283.0
Grain maize,US-21-149,130.0,264.0
Grain maize,US-36-019,136.0,288.0
Grain maize,US-27-125,136.0,281.0
Grain maize,US-29-169,109.0,258.0
Grain maize,US-05-149,103.0,229.0
Grain maize,US-31-183,132.0,278.0
Grain maize,US-50-015,121.0,283.0
Grain maize,US-21-057,130.0,264.0
Grain maize,US-19-195,133.0,270.0
Grain maize,US-55-135,138.0,283.0
Grain maize,US-27-029,136.0,281.0
Grain maize,US-16-035,131.0,280.3333333333333
Grain maize,US-40-049,110.0,244.0
Grain maize,US-46-003,142.0,280.0
Grain maize,US-32-021,138.75,253.5
Grain maize,US-39-037,121.0,283.0
Grain maize,US-29-115,128.0,268.0
Grain maize,US-31-095,114.0,271.0
Grain maize,US-39-021,121.0,283.0
Grain maize,US-51-683,126.0,260.0
Grain maize,US-47-007,114.0,255.0
Grain maize,US-31-055,132.0,278.0
Grain maize,US-17-045,130.0,274.0
Grain maize,US-27-003,136.0,281.0
Grain maize,US-18-067,114.5,282.5
Grain maize,US-20-073,105.0,272.0
Grain maize,US-13-293,92.0,224.0
Grain maize,US-05-089,107.0,231.0
Grain maize,US-34-037,121.0,283.0
Grain maize,US-20-049,105.0,270.3333333333333
Grain maize,US-20-129,122.0,260.0
Grain maize,US-18-107,126.25,282.25
Grain maize,US-21-105,129.0,266.0
Grain maize,US-31-159,132.0,278.0
Grain maize,US-17-039,130.0,274.0
Grain maize,US-20-111,122.0,260.0
Grain maize,US-20-115,120.0,271.0
Grain maize,US-48-115,97.0,230.0
Grain maize,US-08-079,128.0,284.0
Grain maize,US-51-049,126.0,260.0
Grain maize,US-29-003,119.0,265.0
Grain maize,US-31-115,132.0,278.0
Grain maize,US-35-037,122.0,275.0
Grain maize,US-48-137,80.0,234.0
Grain maize,US-18-019,100.75,278.25
Grain maize,US-51-590,126.0,260.0
Grain maize,US-51-760,122.5,270.0
Grain maize,US-48-331,97.0,230.0
Grain maize,US-12-011,76.0,216.0
Grain maize,US-13-005,92.0,249.25
Grain maize,US-19-011,133.0,270.0
Grain maize,US-17-169,130.0,274.0
Grain maize,US-48-095,60.0,283.0
Grain maize,US-18-165,134.0,278.0
Grain maize,US-01-037,101.0,233.0
Grain maize,US-34-039,121.0,283.0
Grain maize,US-55-107,138.0,283.0
Grain maize,US-17-073,130.0,274.0
Grain maize,US-48-497,97.0,230.0
Grain maize,US-13-227,95.75,240.25
Grain maize,US-31-027,116.0,263.0
Grain maize,US-17-147,130.0,274.0
Grain maize,US-17-155,130.0,274.0
Grain maize,US-47-077,124.0,258.0
Grain maize,US-55-041,138.0,283.0
Grain maize,US-38-021,130.5,277.5
Grain maize,US-46-019,142.0,280.0
Grain maize,US-31-129,132.0,278.0
Grain maize,US-46-077,142.0,280.0
Grain maize,US-29-141,128.0,268.0
Grain maize,US-55-101,138.0,283.0
Grain maize,US-19-085,133.0,270.0
Grain maize,US-21-141,121.0,271.0
Grain maize,US-26-149,125.25,283.75
Grain maize,US-48-149,97.0,230.0
Grain maize,US-46-069,142.0,280.0
Grain maize,US-36-057,136.0,288.0
Grain maize,US-55-017,138.0,283.0
Grain maize,US-39-145,138.0,278.0
Grain maize,US-39-053,138.0,278.0
Grain maize,US-29-097,128.0,268.0
Grain maize,US-28-153,80.0,213.0
Grain maize,US-29-111,128.0,268.0
Grain maize,US-19-099,133.0,270.0
Grain maize,US-48-085,97.0,230.0
Grain maize,US-48-489,74.8,261.8
Grain maize,US-27-037,136.0,281.0
Grain maize,US-29-057,123.75,268.75
Grain maize,US-18-129,114.75,269.25
Grain maize,US-39-055,121.0,283.0
Grain maize,US-08-105,128.0,284.0
Grain maize,US-17-057,130.0,274.0
Grain maize,US-37-169,115.0,260.0
Grain maize,US-48-147,97.0,230.0
Grain maize,US-48-397,97.0,230.0
Grain maize,US-30-091,134.0,252.0
Grain maize,US-32-029,136.0,245.5
Grain maize,US-51-680,126.0,260.0
Grain maize,US-01-027,101.0,233.0
Grain maize,US-29-045,130.33333333333334,270.6666666666667
Grain maize,US-19-119,137.0,277.0
Grain maize,US-37-191,109.0,261.0
Grain maize,US-38-049,140.0,272.0
Grain maize,US-18-023,91.0,283.0
Grain maize,US-27-115,136.0,281.0
Grain maize,US-13-255,101.0,271.0
Grain maize,US-01-021,101.0,233.0
Grain maize,US-41-059,121.0,283.0
Grain maize,US-29-155,128.0,268.0
Grain maize,US-19-075,133.0,270.0
Grain maize,US-17-061,130.0,274.0
Grain maize,US-48-275,97.0,230.0
Grain maize,US-46-083,142.0,280.0
Grain maize,US-56-023,136.0,282.0
Grain maize,US-39-129,126.66666666666669,281.3333333333333
