crop_name,country_code,adm_id,harvest_year,yield,harvest_area,production
maize,ES,ES620,2016,9.1,140.0,1274.0
maize,ES,ES620,2018,9.5,114.0,1083.0
maize,ES,ES620,2019,9.852,128.0,1261.0
maize,ES,ES620,2020,10.127,204.0,2066.0
maize,ES,ES704,1998,2.023,14.28,28.893
maize,ES,ES704,1999,1.951,13.616,26.568
maize,ES,ES704,2000,2.0,16.273,32.546
maize,ES,ES704,2001,1.625,18.598,30.221
maize,ES,ES704,2002,3.591,30.885,110.921
maize,ES,ES704,2003,2.408,59.446,143.135
maize,ES,ES704,2004,2.497,58.117,145.127
maize,ES,ES704,2005,2.604,84.685,220.514
maize,ES,ES704,2006,2.543,72.73,184.979
maize,ES,ES704,2007,2.613,74.722,195.274
maize,ES,ES704,2008,2.915,70.737,206.233
maize,ES,ES704,2009,2.772,74.39,206.233
maize,ES,ES704,2010,2.731,77.711,212.229
maize,ES,ES704,2011,2.685,73.726,197.976
maize,ES,ES704,2012,2.646,72.398,191.543
maize,ES,ES704,2013,2.623,88.67,232.615
maize,ES,ES704,2014,2.576,137.157,353.337
maize,ES,ES704,2015,2.543,139.149,353.833
maize,ES,ES704,2016,2.559,143.135,366.308
maize,ES,ES704,2018,2.786,142.47,396.858
maize,ES,ES704,2019,2.706,134.5,363.98
maize,ES,ES705,1998,2.023,18.278,36.982
maize,ES,ES705,1999,1.951,17.428,34.006
maize,ES,ES705,2000,2.0,20.829,41.657
maize,ES,ES705,2001,1.625,23.804,38.682
maize,ES,ES705,2002,3.591,39.532,141.975
maize,ES,ES705,2003,2.408,76.089,183.208
maize,ES,ES705,2004,2.497,74.388,185.758
maize,ES,ES705,2005,2.604,108.394,282.25
maize,ES,ES705,2006,2.543,93.092,236.767
maize,ES,ES705,2007,2.613,95.642,249.945
maize,ES,ES705,2008,2.915,90.541,263.972
maize,ES,ES705,2009,2.772,95.217,263.972
maize,ES,ES705,2010,2.731,99.468,271.647
maize,ES,ES705,2011,2.685,94.367,253.403
maize,ES,ES705,2012,2.646,92.667,245.169
maize,ES,ES705,2013,2.623,113.495,297.739
maize,ES,ES705,2014,2.576,175.556,452.261
maize,ES,ES705,2015,2.543,178.107,452.895
maize,ES,ES705,2016,2.559,183.208,468.863
maize,ES,ES705,2018,2.786,182.358,507.966
maize,ES,ES705,2019,2.706,172.156,465.883
maize,ES,ES706,2010,2.343,3.931,9.209
maize,ES,ES706,2011,2.334,3.903,9.111
maize,ES,ES706,2012,1.927,4.014,7.737
maize,ES,ES706,2013,2.331,4.438,10.348
maize,ES,ES706,2014,2.331,4.438,10.348
maize,ES,ES706,2015,2.351,4.365,10.259
maize,ES,ES706,2016,2.285,3.119,7.127
maize,ES,ES706,2018,2.268,2.621,5.942
maize,ES,ES706,2019,2.233,2.371,5.297
maize,ES,ES707,2010,2.343,23.494,55.04
maize,ES,ES707,2011,2.334,23.329,54.455
maize,ES,ES707,2012,1.927,23.99,46.24
maize,ES,ES707,2013,2.331,26.527,61.845
maize,ES,ES707,2014,2.331,26.527,61.845
maize,ES,ES707,2015,2.351,26.086,61.316
maize,ES,ES707,2016,2.285,18.641,42.598
maize,ES,ES707,2018,2.268,15.663,35.517
maize,ES,ES707,2019,2.233,14.174,31.656
maize,ES,ES708,1998,2.023,10.441,21.126
maize,ES,ES708,1999,1.951,9.956,19.426
maize,ES,ES708,2000,2.0,11.898,23.797
maize,ES,ES708,2001,1.625,13.598,22.097
maize,ES,ES708,2002,3.591,22.583,81.104
maize,ES,ES708,2003,2.408,43.466,104.658
maize,ES,ES708,2004,2.497,42.494,106.115
maize,ES,ES708,2005,2.604,61.92,161.236
maize,ES,ES708,2006,2.543,53.179,135.254
maize,ES,ES708,2007,2.613,54.636,142.781
maize,ES,ES708,2008,2.915,51.722,150.794
maize,ES,ES708,2009,2.772,54.393,150.794
maize,ES,ES708,2010,2.731,56.821,155.178
maize,ES,ES708,2011,2.685,53.907,144.757
maize,ES,ES708,2012,2.646,52.936,140.053
maize,ES,ES708,2013,2.623,64.834,170.084
maize,ES,ES708,2014,2.576,100.287,258.353
maize,ES,ES708,2015,2.543,101.744,258.716
maize,ES,ES708,2016,2.559,104.658,267.838
maize,ES,ES708,2018,2.786,104.172,290.176
maize,ES,ES708,2019,2.706,98.344,266.136
maize,ES,ES709,2010,2.343,391.33,916.779
maize,ES,ES709,2011,2.334,388.575,907.041
maize,ES,ES709,2012,1.927,399.598,770.204
maize,ES,ES709,2013,2.331,441.854,1030.136
maize,ES,ES709,2014,2.331,441.854,1030.136
maize,ES,ES709,2015,2.351,434.505,1021.317
maize,ES,ES709,2016,2.285,310.492,709.539
maize,ES,ES709,2018,2.268,260.887,591.589
maize,ES,ES709,2019,2.233,236.084,527.286
